ResponseId,showingauthor,genrepick,mx_slotnum,mx_title,textsrc_Mx,textsrc_Mx_byhuman,prevwatchedbin_Mx,rank5_Mx,rankNunseen_Mx,time_page_submit_mx,acc_lik_Mx,acc_text_Mx,inf_lik_Mx,inf_text_Mx,per_lik_Mx,per_text_Mx,int_lik_Mx,int_text_Mx,Mx_moreauthor
R_3qROtaqKj6iX70t,True,Inception,S3,Reminiscence,A3,True,False,3,0.5,136.77,,,5,it really delves into what's good and what's bad about the movie so I can make an informed choice about whether to watch it.,2,"it makes the movie seem pretty bad to be honest, I think most people who read this review are going to be dissuaded by his criticism towards the film.",5,it was interesting because it was almost like a roller coaster ride going from good to bad to good to bad to good to bad.,True
R_3qROtaqKj6iX70t,True,Inception,S4,Infinite,A0,False,True,4,,158.994,3.0,"the review is accurate because it mentions lack of character development and the many plot holes in the film, but inaccurate because it sort of dismisses those problems or minimizes how much they impact enjoyment of the film. i didn't enjoy the film because of those problems, it wasn't good enough to make up for how schlocky and corny it was.",4,it informs about the genre of the film and who is in the film.,1,"I was not convinced because it tries to paper over the problems with the film to persuade people to watch it despite those problems, but I think the problems are too glaring to justify watching the movie, so I wasn't convinced.",4,"It was interesting because it mentions the genre, the plot, the pros and the cons of the movie, so it was a nice varied review.",False
R_3qROtaqKj6iX70t,True,Inception,S5,The Forgotten,A0,False,False,1,0.0,144.836,,,4,it doesn't really explain what's so mixed about the reviews other than some people didn't like the ending. on the other hand it does inform about the plot and the different genres the movie borrows from.,3,"to be honest I'm mainly persuaded by the intriguing plot premise, I'm gonna be looking up the movie after this HIT because I really want to watch it just based on the plot alone. the rest of the review was more boring and uninteresting to me.",2,"only the plot interested me, the rest was boring because it didn't flesh out anyone's problems or praise for the film.",False
R_2tmtGrJjk83zlxw,True,Jurassic Park,S1,The Poseidon Adventure,A0,False,False,4,0.75,38.062,,,2,uninformative,4,persuasive,5,interesting,True
R_2tmtGrJjk83zlxw,True,Jurassic Park,S2,The Towering Inferno,A0,False,True,2,,145.046,5.0,accurate,4,informative,4,somewhat persuasive,5,interesting,True
R_2tmtGrJjk83zlxw,True,Jurassic Park,S3,Jason and the Argonauts,A1,True,False,1,0.0,43.438,,,2,uninformative,5,persuasive,4,interesting,True
R_2tmtGrJjk83zlxw,True,Jurassic Park,S4,"20,000 Leagues Under the Sea",A0,False,False,5,1.0,35.468,,,4,informative,5,persusasive,5,intersting,True
R_2tmtGrJjk83zlxw,True,Jurassic Park,S5,The 7th Voyage of Sinbad,A1,True,False,3,0.5,50.056,,,4,informative,5,persuasive,5,interesting,True
R_3fCMv1R9aYzsLld,True,Titanic,S1,Anna and the King,A0,False,True,4,,773.189,4.0,It was includes main plot of the story,4,The review should add some things so it will be very informative,4,It was somewhat convincing because the review adds many of the scenes,4,The review was interesting because it has a lot of scene in this,False
R_3fCMv1R9aYzsLld,True,Titanic,S2,Legend No. 17,A0,False,True,1,,256.108,4.0,"The story follows the legendry Russian hockey player, Kharlamov, and his journey to victory and triumphs despite the political and social pressures of the time. This was elaborately told in this review  ",4,Some of the detailed instructions were missing in the plot,3,I was unsure about the persuasive and unconvincing things,4,It was good to read but they added several things into that review it will be more interesting ,False
R_3fCMv1R9aYzsLld,True,Titanic,S3,Always,A4,True,False,5,1.0,99.578,,,5,This review was good to see more scenes from the movie,5,It was quite convincing review snippet.,5,This review was very interesting to read and enjoy all the scenes from the movies,True
R_3fCMv1R9aYzsLld,True,Titanic,S4,Far and Away,A4,True,True,3,,277.368,4.0,"It was somewhat accurate because with the review snippet. Because in this movie, a young Irish couple flees to America. However, as misfortune strikes, they struggle to make ends meet.",4,They doesn't add some interesting things in the review.,3,I was unsure about text persuasive and unconvincing thing,4,It will be more interesting if you add main plots in this review,False
R_3fCMv1R9aYzsLld,True,Titanic,S5,Love Story,A0,False,False,2,0.0,105.808,,,5,"The review snippet was so informative, because it adds full plot of the story",5,I was unsure about this text persuasive and unconvincing things,5,The review tells structure of the story so it was very interesting to read,True
R_1nO4NH1to65H7XK,True,The Dark Knight,S1,Batman: Mask of the Phantasm,A0,False,True,1,,61.346,5.0,The plot details written by someone who saw it can tell. ,5,Story details they gave. ,5,Talking about the story.,5,Any Batman fan should see it the details here are good enough.,True
R_1nO4NH1to65H7XK,True,The Dark Knight,S2,Streets of Fire,A0,False,False,4,0.6666666666666666,80.267,,,2,"""Though I haven't seen it myself"" says it all really I think.",2,They did not actually see it. ,3,"Includes Diane Lane, Willem Dafoe, and Michael Pare I find interesting.",False
R_1nO4NH1to65H7XK,True,The Dark Knight,S3,Takers,A5,True,False,2,0.0,55.611,,,4,"Action scenes, actors listed, I think I'm interested for both reasons.",4,The actors listed. ,4,Mostly actors listed I like. ,True
R_1nO4NH1to65H7XK,True,The Dark Knight,S4,The Net,A5,True,False,3,0.3333333333333333,54.9,,,5,Gives some good story and actor details.,4,"If you like this type movie it's for you, if not skip it. They gave enough plot details. ",5,I think it gives a good idea what expect.,True
R_1nO4NH1to65H7XK,True,The Dark Knight,S5,Miss Bala,A5,True,False,5,1.0,57.3,,,4,Gives story details enough to know I don't like the movie.,4,Ye because I don't want see this type film.,4,Interesting I know I'd not like this movie will skip it.,True
R_DOiguE4txy3fT1L,True,Jurassic Park,S1,The Poseidon Adventure,A0,False,True,3,,260.831,4.0,the overall information was accurate because it related to the adventures,4,it was informative because it provided lot of information about adventures of the movie,4,activity of the adventure was persuasive,4,the challenges of the movie was interesting,True
R_DOiguE4txy3fT1L,True,Jurassic Park,S2,The Towering Inferno,A5,True,False,2,0.25,154.152,,,4,the text was informative because it provided all the information shortly,4,uses of technology was persuasive,4,the inner tale of the story was interesting,False
R_DOiguE4txy3fT1L,True,Jurassic Park,S3,Jason and the Argonauts,A0,False,False,5,1.0,14.927,,,3,,3,,3,,False
R_DOiguE4txy3fT1L,True,Jurassic Park,S4,"20,000 Leagues Under the Sea",A0,False,False,1,0.0,116.923,,,5,the text was informative because it provided overall information,4,the story of action was informative,4,action activity was interesting to read,True
R_DOiguE4txy3fT1L,True,Jurassic Park,S5,The 7th Voyage of Sinbad,A0,False,False,4,0.75,20.537,,,3,,3,,3,,False
R_1hGXjdjfTLho8CT,True,The Dark Knight,S1,Batman: Mask of the Phantasm,A0,False,False,3,0.6666666666666666,296.875,,,4,"The text was very informative, providing details about the plot of the movie and noting its positive reviews from critics. It described the key characters and storylines, as well as the themes and topics that the movie explores.",5,"The text was very persuasive as the review contains positive comments from critics, mentions of action sequences and twists, a detailed description of the characters and storyline, and discussion of the intelligent storytelling and mature themes. These all make the film sound very appealing and gives potential viewers more insight into the movie than just the basic plot description.",4,"The text was interesting to read because it describes the movie in great detail, highlighting the many different plot elements that make up Mask of the Phantasm. It also highlights the themes of the movie, including Bruce Wayne's inner conflict, and how the movie provides an insightful look into his character. The text also mentions the powerful impact Andrea Beaumont had on his life and her role in the movie, adding context and depth to the review.",False
R_1hGXjdjfTLho8CT,True,The Dark Knight,S2,Streets of Fire,A4,True,False,1,0.0,142.651,,,4,"The text was informative in that it provided details about the 1984 movie Streets of Fire, such as its director, its stars, its composer, and its cinematographer. It also provided the basic plot of the movie, which is about a biker gang kidnapping the lead singer of a band and her ex-soldier of fortune boyfriend attempting to rescue her. The text was also informative in that it compared the movie to other movies of the same time period.",4,"The text was persuasive in its description of the key elements of the film and its cast, crew, and soundtrack. It provided an enticing overview of the plot of Streets of Fire and the context in which it was released, which could encourage a reader to seek it out and watch it. However, it was unconvincing in its failure to provide an opinion or evaluation of the film itself, which would have added further persuasive elements to the text.",4,"The text was interesting to read because it provides an overview of the movie Streets of Fire (1984) in addition to offering some fun facts about the cast, crew, and score. It also connects the movie to other movies released that same year and explains how this movie was received at the time.",True
